id_day,day,id_teacher,id_space,name,id_building,id_headquarters,building_name,id_university_subject,full_name,semesters,university_subject_code,entry_time,departure_time,group,hours,id_authorization_program,id_program,program_code,program_full_name,id_university_period,id_day_time_slot,id_time_slot
1,Monday,T170,10,Sala de Sistemas 3,3,1,Sede Principe,969,Inglés con fines generales y académicos III,5,204027C,18:20:00,22:20:00,55,4,26,6,3841,Contaduría Publica,10,8,8
2,Tuesday,T036,8,salon 1,3,1,Sede Principe,1114,DISPOSITIVOS Y CIRCUITOS ELECTRÓNICOS,4,710027C,18:20:00,22:20:00,5,4,30,12,2725,Tecnologia en Electronica Industrial,8,16,8
6,Saturday,T167,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,653,Ingeniería de plantas de productos alimenticios ,9,745056M ,08:00:00,12:00:00,50,4,16,3,3753,Ingeniería de Alimentos,6,41,1
2,Tuesday,T195,8,salon 1,3,1,Sede Principe,1043,SISTEMA DE CONTROL AMBIENTAL INSTALACIONES II,6,502032C,10:00:00,13:00:00,50,3,5,4,3554,Construccion,7,10,2
1,Monday,T008,1,Salon 1,2,1,Sede Villa Campestre,1140,SEMINARIO DE TRABAJO DE GRADO,8,750036C,08:00:00,09:00:00,50,1,2,1,3743,Ingeniería de Sistemas,10,1,1
3,Wednesday,T103,19,salon 12,3,1,Sede Principe,256,Comunidad y Organizaciones I,5,207030M,08:00:00,12:00:00,50,4,6,5,3249,Trabajo social,5,17,1
6,Saturday,T102,8,salon 1,3,1,Sede Principe,1241,DESARROLLO DE SOFTWARE II,5,750021C,07:00:00,10:00:00,50,3,14,8,2724,Tecnología en Desarrollo de Software,9,41,1
3,Wednesday,T099,23,Sala De Sistemas 1	,3,1,Sede Principe,1061,Introducción a la Ciencia de los Datos,7,750025C,15:00:00,18:00:00,51,3,2,1,3743,Ingeniería de Sistemas,10,22,6
3,Wednesday,T216,11,salon 4,3,1,Sede Principe,1121,INVESTIGACIÓN DE OPERACIONES,7,502034C,15:00:00,18:00:00,50,3,5,4,3554,Construccion,8,22,6
2,Tuesday,T032,24,Sala De Sistemas 2,3,1,Sede Principe,231,Gestión de los Sistemas de Info. Y las Tel.,10,801219M,18:20:00,21:20:00,50,3,1,2,3845,Administracion de empresas,3,15,7
5,Friday,T027,2,Salon 2,2,1,Sede Villa Campestre,700,Ciencias humanas,2,801078C,10:00:00,13:00:00,50,3,19,2,3845,Administracion de empresas,4,34,2
4,Thursday,T003,23,Sala De Sistemas 1	,3,1,Sede Principe,67,Fundamentos de Programación Imperativa,1,750012C,10:00:00,13:00:00,52,3,2,1,3743,Ingeniería de Sistemas,6,26,2
2,Tuesday,T108,13,salon 6,3,1,Sede Principe,557,Inglés con Fines Generales y Académicos IV,4,204028C,13:00:00,17:00:00,51,4,2,1,3743,Ingeniería de Sistemas,6,12,4
1,Monday,T185,5,Salon 5,2,1,Sede Villa Campestre,82,Cálculo Multivariable,3,111022C,14:00:00,17:00:00,53,3,2,1,3743,Ingeniería de Sistemas,9,5,5
6,Saturday,T070,17,salon 10,3,1,Sede Principe,921,COMPRENSIÓN Y PRODUCCIÓN DE TEXTOS ACADÉMICOS GENERALES,2,204133C,14:00:00,17:00:00,53,3,23,2,3845,Administracion de empresas,9,45,5
4,Thursday,T013,8,salon 1,3,1,Sede Principe,190,Estadística I para las ciencias de la administración,3,801083C,10:00:00,13:00:00,50,3,19,2,3845,Administracion de empresas,3,26,2
5,Friday,T003,8,salon 1,3,1,Sede Principe,76,Matemáticas Discretas I,2,750004C,08:00:00,12:00:00,53,4,2,1,3743,Ingeniería de Sistemas,10,33,1
3,Wednesday,T017,27,Laboratorio de Electronica,2,1,Sede Villa Campestre,119,Experimentación Fisica II,5,106071M,14:00:00,17:00:00,50,3,3,1,3743,Ingeniería de Sistemas,4,20,4
3,Wednesday,T118,17,salon 10,3,1,Sede Principe,902,"Principios de Nutrición , Alimentación, Salud",1,605010C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,7,22,6
3,Wednesday,T094,10,Sala de Sistemas 3,3,1,Sede Principe,840,Fundamentos de  Programación Orientada a Objetos,2,750015C,18:20:00,21:20:00,52,3,29,8,2724,Tecnología en Desarrollo de Software,5,23,7
1,Monday,T148,5,Salon 5,2,1,Sede Villa Campestre,603,Emprendimiento Empresarial,7,760155M,18:20:00,21:20:00,50,3,13,9,2710,Tecnología en Electronica,6,7,7
3,Wednesday,T011,3,Salon 3,2,1,Sede Villa Campestre,182,Fundamentos de Economía y Comercio ,1,801002C,07:00:00,10:00:00,50,3,19,2,3845,Administracion de empresas,5,17,1
5,Friday,T053,13,salon 6,3,1,Sede Principe,858,Matemáticas Básicas,1,111023C,18:20:00,21:20:00,51,3,30,12,2725,Tecnologia en Electronica Industrial,6,39,7
1,Monday,T148,18,salon 11,3,1,Sede Principe,1235,Gestión de Proyectos,8,801183C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,9,7,7
4,Thursday,T056,12,salon 5,3,1,Sede Principe,1070,Transferencia de Masa,8,745019C,10:00:00,13:00:00,50,3,7,3,3753,Ingeniería de Alimentos,9,26,2
5,Friday,T064,23,Sala De Sistemas 1	,3,1,Sede Principe,998,Investigación de Mercados,5,801115C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,10,39,7
2,Tuesday,T001,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,123,Bases de Datos I,9,750030M,08:00:00,12:00:00,50,4,3,1,3743,Ingeniería de Sistemas,3,9,1
4,Thursday,T029,18,salon 11,3,1,Sede Principe,122,Introducción a la Gestión Ambiental,6,730107M,10:00:00,13:00:00,50,3,3,1,3743,Ingeniería de Sistemas,5,26,2
1,Monday,T214,13,salon 6,3,1,Sede Principe,1123,PRÁCTICA I,7,502041C,07:00:00,10:00:00,50,3,5,4,3554,Construccion,8,1,1
2,Tuesday,T183,3,Salon 3,2,1,Sede Villa Campestre,743,Legislación Comercial I,2,801073C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,8,14,6
4,Thursday,T102,24,Sala De Sistemas 2,3,1,Sede Principe,1108,Desarrollo de Software III,7,750027C,18:20:00,21:20:00,51,3,29,8,2724,Tecnología en Desarrollo de Software,10,31,7
3,Wednesday,T076,8,salon 1,3,1,Sede Principe,954,Circuitos Eléctricos,2,710021C,18:20:00,21:20:00,50,3,30,12,2725,Tecnologia en Electronica Industrial,7,23,7
2,Tuesday,T029,9,salon 2,3,1,Sede Principe,456,Impacto Ambiental de la Tecnología,5,730125M,14:00:00,17:00:00,50,3,21,8,2724,Tecnología en Desarrollo de Software,3,13,5
2,Tuesday,T076,13,salon 6,3,1,Sede Principe,72,Cálculo Monovariable,2,111021C,09:00:00,12:00:00,50,3,2,1,3743,Ingeniería de Sistemas,3,11,3
4,Thursday,T030,2,Salon 2,2,1,Sede Villa Campestre,414,Legislación  Comercial  I,2,801073C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,9,31,7
3,Wednesday,T080,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,626,Tallerer de Ingeniería de Alimentos IV,5,745023C,07:00:00,10:00:00,50,3,7,3,3753,Ingeniería de Alimentos,10,17,1
5,Friday,T016,3,Salon 3,2,1,Sede Villa Campestre,83,Inglés con fines generales y académicos III,3,204027C,10:00:00,12:00:00,50,2,2,1,3743,Ingeniería de Sistemas,4,35,3
6,Saturday,T043,6,Salon 6,2,1,Sede Villa Campestre,741,Fundamentos de Economía y Comercio,2,801002C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,4,46,6
1,Monday,T087,23,Sala De Sistemas 1	,3,1,Sede Principe,463,Fundamentos de programacion orientada a eventos,3,750014C,07:00:00,10:00:00,51,3,14,8,2724,Tecnología en Desarrollo de Software,5,1,1
3,Wednesday,T168,1,Salon 1,2,1,Sede Villa Campestre,913,Salud comunitaria,7,207038M,09:00:00,12:00:00,50,3,6,5,3249,Trabajo social,6,19,3
2,Tuesday,T121,12,salon 5,3,1,Sede Principe,974,Inglés con fines generales y académicos I,3,204025C,14:00:00,18:00:00,52,4,20,11,3643,Nutricion y dietetica,10,13,5
5,Friday,T125,11,salon 4,3,1,Sede Principe,319,Materiales de Construcción   I ,2,502012C,14:00:00,17:00:00,50,3,5,4,3554,Construccion,7,37,5
4,Thursday,T040,18,salon 11,3,1,Sede Principe,797,Taller Tecnológico I,1,701006C,18:20:00,21:20:00,51,3,29,8,2724,Tecnología en Desarrollo de Software,10,32,8
5,Friday,T066,4,Salon 4,2,1,Sede Villa Campestre,907,"Humanismo, pensamiento administrativo y organizaciones",5,801126C,07:00:00,10:00:00,51,3,18,6,3841,Contaduría Publica,9,33,1
1,Monday,T060,2,Salon 2,2,1,Sede Villa Campestre,136,Fundamentos de Gestión Tecnológica,8,760076M,10:00:00,13:00:00,50,3,3,1,3743,Ingeniería de Sistemas,6,2,2
5,Friday,T009,25,Coliseo,2,1,Sede Villa Campestre,1030,DEPORTE FORMATIVO,1,404032C,07:00:00,09:00:00,50,2,6,5,3249,Trabajo social,7,33,1
5,Friday,T125,19,salon 12,3,1,Sede Principe,1047,COSTOS Y PRESUPUESTOS,6,502017C,07:00:00,10:00:00,50,3,5,4,3554,Construccion,9,33,1
5,Friday,T016,17,salon 10,3,1,Sede Principe,83,Inglés con fines generales y académicos III,3,204027C,10:00:00,12:00:00,50,2,2,1,3743,Ingeniería de Sistemas,9,34,2
6,Saturday,T130,12,salon 5,3,1,Sede Principe,999,Responsabilidad Social Empresarial y Sostenibilidad,5,801116C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,10,47,7
5,Friday,T041,13,salon 6,3,1,Sede Principe,78,Herramientas para hablar en público,2,405126M,07:00:00,10:00:00,50,3,2,1,3743,Ingeniería de Sistemas,3,33,1
4,Thursday,T185,15,Sala de Sistemas 4,3,1,Sede Principe,914,Algebra Lineal,2,111038C,18:20:00,21:20:00,50,3,29,8,2724,Tecnología en Desarrollo de Software,9,31,7
5,Friday,T042,8,salon 1,3,1,Sede Principe,955,"Robots, Historia  y  Ficción",2,710061C,18:20:00,21:20:00,51,3,30,12,2725,Tecnologia en Electronica Industrial,7,39,7
5,Friday,T131,11,salon 4,3,1,Sede Principe,616,QuÍmica general + Laboratorio,1,116017C,07:00:00,12:00:00,51,5,7,3,3753,Ingeniería de Alimentos,4,33,1
2,Tuesday,T079,5,Salon 5,2,1,Sede Villa Campestre,735,Fundamentos de contabilidad,1,802004C,18:20:00,21:20:00,51,3,26,6,3841,Contaduría Publica,6,15,7
4,Thursday,T099,15,Sala de Sistemas 4,3,1,Sede Principe,1061,Introducción a la Ciencia de los Datos,7,750025C,15:00:00,18:00:00,50,3,2,1,3743,Ingeniería de Sistemas,10,30,6
6,Saturday,T053,27,Laboratorio de Electronica,2,1,Sede Villa Campestre,953,Experimentación  en Electricidad,2,710019C,14:00:00,17:00:00,50,3,30,12,2725,Tecnologia en Electronica Industrial,8,45,5
1,Monday,T010,11,salon 4,3,1,Sede Principe,1282,Genero pluralidad y diversidades,4,304035C,07:00:00,10:00:00,50,3,18,6,3841,Contaduría Publica,10,1,1
5,Friday,T209,4,Salon 4,2,1,Sede Villa Campestre,1134,SEMIOLOGÍA NUTRICIONAL,5,605026C,10:00:00,13:00:00,50,3,20,11,3643,Nutricion y dietetica,8,34,2
2,Tuesday,T057,16,salon 9,3,1,Sede Principe,1104,Genero pluralidad y diversidades,2,304035C,15:00:00,18:00:00,50,3,14,8,2724,Tecnología en Desarrollo de Software,8,14,6
3,Wednesday,T094,24,Sala De Sistemas 2,3,1,Sede Principe,802,Fundamentos de  Programación Orientada a Objetos,2,750015C,10:00:00,13:00:00,51,3,14,8,2724,Tecnología en Desarrollo de Software,8,18,2
1,Monday,T057,13,salon 6,3,1,Sede Principe,855,Inserción a la Vida Universitaria,1,701001C,20:20:00,22:20:00,51,2,30,12,2725,Tecnologia en Electronica Industrial,6,8,8
6,Saturday,T047,17,salon 10,3,1,Sede Principe,994,Inglés con fines generales y académicos III,5,204027C,13:00:00,17:00:00,56,4,23,2,3845,Administracion de empresas,8,44,4
2,Tuesday,T011,8,salon 1,3,1,Sede Principe,239,Fundamentos De Economía,1,207076M,07:00:00,10:00:00,51,3,6,5,3249,Trabajo social,5,9,1
5,Friday,T106,14,salon 7,3,1,Sede Principe,1034,Probabilidad y Estadistica,3,761001C,18:20:00,22:20:00,51,4,30,12,2725,Tecnologia en Electronica Industrial,8,40,8
1,Monday,T057,15,Sala de Sistemas 4,3,1,Sede Principe,64,Inserción a la Vida Universitaria,1,701001C,14:00:00,16:00:00,52,2,2,1,3743,Ingeniería de Sistemas,9,5,5
2,Tuesday,T079,5,Salon 5,2,1,Sede Villa Campestre,412,Contabilidad de los recursos y obligaciones de corto plazo,2,802014C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,3,15,7
6,Saturday,T003,24,Sala De Sistemas 2,3,1,Sede Principe,470,Matemáticas Discretas I,2,750004C,14:00:00,18:00:00,50,4,29,8,2724,Tecnología en Desarrollo de Software,5,45,5
1,Monday,T174,20,salon 13,3,1,Sede Principe,1044,CONSTRUCCIÓN DE INFRAESTRUCTURA URBANA II,6,502033C,08:00:00,11:00:00,50,3,5,4,3554,Construccion,7,1,1
5,Friday,T098,15,Sala de Sistemas 4,3,1,Sede Principe,180,Introducción al derecho y constitución política ,1,801042C,07:00:00,10:00:00,50,3,19,2,3845,Administracion de empresas,3,33,1
3,Wednesday,T005,24,Sala De Sistemas 2,3,1,Sede Principe,1011,INFRAESTRUCTURAS PARALELAS Y DISTRIBUIDAS,6,750023C,07:00:00,10:00:00,50,3,2,1,3743,Ingeniería de Sistemas,6,17,1
1,Monday,T121,16,salon 9,3,1,Sede Principe,617,Inglés con fines generales y académicos I,3,204025C,14:00:00,18:00:00,55,4,7,3,3753,Ingeniería de Alimentos,8,5,5
2,Tuesday,T145,9,salon 2,3,1,Sede Principe,950,COMPRENSIÓN Y PRODUCCIÓN DE TEXTOS ACADÉMICOS GENERALES,1,204133C,18:20:00,21:20:00,51,3,30,12,2725,Tecnologia en Electronica Industrial,7,15,7
3,Wednesday,T061,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,310,Talleres y laborat. Ingenieri Alimentos VI,8,745054M,07:00:00,13:00:00,50,6,16,3,3753,Ingeniería de Alimentos,3,17,1
3,Wednesday,T012,2,Salon 2,2,1,Sede Villa Campestre,1092,GESTIÓN DE BIENES Y SERVICIOS,6,801133C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,9,23,7
3,Wednesday,T062,4,Salon 4,2,1,Sede Villa Campestre,412,Contabilidad de los recursos y obligaciones de corto plazo,2,802014C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,5,23,7
3,Wednesday,T188,12,salon 5,3,1,Sede Principe,256,Comunidad y Organizaciones I,5,207030M,08:00:00,12:00:00,50,4,6,5,3249,Trabajo social,7,17,1
1,Monday,T105,13,salon 6,3,1,Sede Principe,467,Cálculo Monovariable,2,111021C,18:20:00,20:20:00,51,2,29,8,2724,Tecnología en Desarrollo de Software,5,7,7
5,Friday,T081,18,salon 11,3,1,Sede Principe,533,Taller Construcción de edificaciones  II,3,502018C,14:00:00,18:00:00,50,4,5,4,3554,Construccion,10,37,5
5,Friday,T129,20,salon 13,3,1,Sede Principe,529,Taller de Representacion III,3,501009C,07:00:00,13:00:00,50,6,5,4,3554,Construccion,4,33,1
2,Tuesday,T044,5,Salon 5,2,1,Sede Villa Campestre,734,Legislación Laboral,3,801099C,18:20:00,21:20:00,51,3,26,6,3841,Contaduría Publica,4,15,7
3,Wednesday,T113,15,Sala de Sistemas 4,3,1,Sede Principe,786,Algebra Lineal,2,111038C,10:00:00,12:00:00,50,2,2,1,3743,Ingeniería de Sistemas,6,18,2
6,Saturday,T051,5,Salon 5,2,1,Sede Villa Campestre,435,Metodología de Investigación Contable,10,802042M,15:00:00,18:00:00,50,3,4,6,3841,Contaduría Publica,3,46,6
5,Friday,T094,24,Sala De Sistemas 2,3,1,Sede Principe,469,Fundamentos de Programacion OO (Taller Tecnologico II),2,750015C,18:20:00,21:20:00,53,3,29,8,2724,Tecnología en Desarrollo de Software,3,39,7
5,Friday,T026,11,salon 4,3,1,Sede Principe,733,Estadística I para las ciencias de la administración,3,801083C,18:20:00,21:20:00,51,3,26,6,3841,Contaduría Publica,4,39,7
3,Wednesday,T094,23,Sala De Sistemas 1	,3,1,Sede Principe,802,Fundamentos de  Programación Orientada a Objetos,2,750015C,10:00:00,13:00:00,55,3,14,8,2724,Tecnología en Desarrollo de Software,10,18,2
3,Wednesday,T006,12,salon 5,3,1,Sede Principe,138,Complejidad y Optimización,9,750090M,16:00:00,18:00:00,50,2,3,1,3743,Ingeniería de Sistemas,8,22,6
3,Wednesday,T043,15,Sala de Sistemas 4,3,1,Sede Principe,1183,Finanzas Internacionales y de Nuevos negocios,8,802079C,10:00:00,13:00:00,50,3,19,2,3845,Administracion de empresas,10,18,2
3,Wednesday,T063,19,salon 12,3,1,Sede Principe,677,Electiva de Profundización III: Fundamentos de Responsabilidad social,8,801283M,15:00:00,18:00:00,50,3,25,2,3845,Administracion de empresas,4,22,6
5,Friday,T056,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,626,Tallerer de Ingeniería de Alimentos IV,5,745023C,10:00:00,13:00:00,51,3,7,3,3753,Ingeniería de Alimentos,4,34,2
2,Tuesday,T120,3,Salon 3,2,1,Sede Villa Campestre,624,Microbiología + Laboratorio,5,745011C,08:00:00,10:00:00,50,2,7,3,3753,Ingeniería de Alimentos,6,9,1
2,Tuesday,T185,16,salon 9,3,1,Sede Principe,799,Cálculo Monovariable,2,111021C,10:00:00,12:00:00,50,2,14,8,2724,Tecnología en Desarrollo de Software,10,11,3
6,Saturday,T043,15,Sala de Sistemas 4,3,1,Sede Principe,188,Macroeconomía y Coyuntura ,2,801069C,15:00:00,18:00:00,50,3,23,2,3845,Administracion de empresas,3,46,6
2,Tuesday,T150,5,Salon 5,2,1,Sede Villa Campestre,874,Anatomía,2,604007C,15:00:00,18:00:00,50,3,20,11,3643,Nutricion y dietetica,5,14,6
4,Thursday,T052,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,627,Análisis de Alimentos,5,745004C,16:00:00,19:00:00,51,3,7,3,3753,Ingeniería de Alimentos,4,30,6
5,Friday,T174,13,salon 6,3,1,Sede Principe,1123,PRÁCTICA I,7,502041C,07:00:00,10:00:00,51,3,5,4,3554,Construccion,8,33,1
1,Monday,T044,12,salon 5,3,1,Sede Principe,706,Legislación Laboral,4,801099C,15:00:00,18:00:00,51,3,19,2,3845,Administracion de empresas,10,6,6
4,Thursday,T003,23,Sala De Sistemas 1	,3,1,Sede Principe,1139,PREPARACIÓN PARA CERTIFICACIÓN EN CIBERSEGURIDAD PARA LA INDUSTRIA,8,750035C,10:00:00,13:00:00,50,3,2,1,3743,Ingeniería de Sistemas,8,26,2
5,Friday,T019,17,salon 10,3,1,Sede Principe,183,Álgebra lineal ,2,801017C,18:20:00,21:20:00,51,3,23,2,3845,Administracion de empresas,7,39,7
3,Wednesday,T063,2,Salon 2,2,1,Sede Villa Campestre,736,Introducción a la contaduría pública,1,802008C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,8,23,7
2,Tuesday,T014,1,Salon 1,2,1,Sede Villa Campestre,484,Introducción al Derecho y Constitucion política,2,801042C,14:00:00,17:00:00,52,3,5,4,3554,Construccion,3,13,5
3,Wednesday,T061,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,1064,Talleres y laborat. Ingenieri Alimentos VI,8,745054M,07:00:00,13:00:00,50,6,7,3,3753,Ingeniería de Alimentos,7,17,1
3,Wednesday,T011,9,salon 2,3,1,Sede Principe,661,Evaluación y Administración de proyectos ,9,760105M ,14:00:00,17:00:00,51,3,16,3,3753,Ingeniería de Alimentos,4,21,5
2,Tuesday,T102,18,salon 11,3,1,Sede Principe,560,Tecnicas de Prueba de Software,8,750105M,07:00:00,10:00:00,51,3,3,1,3743,Ingeniería de Sistemas,4,9,1
4,Thursday,T002,16,salon 9,3,1,Sede Principe,84,Taller de Escritura e Investigación,3,202009M,10:00:00,13:00:00,50,3,2,1,3743,Ingeniería de Sistemas,8,26,2
1,Monday,T033,2,Salon 2,2,1,Sede Villa Campestre,683,Diseño y Evaluación Organizacional,5,801174M,18:20:00,21:20:00,50,3,1,2,3845,Administracion de empresas,4,8,8
6,Saturday,T051,19,salon 12,3,1,Sede Principe,435,Metodología de Investigación Contable,10,802042M,10:00:00,13:00:00,51,3,4,6,3841,Contaduría Publica,3,42,2
3,Wednesday,T103,13,salon 6,3,1,Sede Principe,248,Antropología Social Y Cultural,3,207031M,14:00:00,17:00:00,50,3,6,5,3249,Trabajo social,5,21,5
3,Wednesday,T128,6,Salon 6,2,1,Sede Villa Campestre,427,Comercio Exterior,6,801062M,18:20:00,21:20:00,50,3,4,6,3841,Contaduría Publica,5,23,7
2,Tuesday,T084,5,Salon 5,2,1,Sede Villa Campestre,1096,Gestión de la Cadena de Suministros,7,801163C,07:00:00,10:00:00,50,3,19,2,3845,Administracion de empresas,9,9,1
4,Thursday,T003,15,Sala de Sistemas 4,3,1,Sede Principe,76,Matemáticas Discretas I,2,750004C,14:00:00,18:00:00,53,4,2,1,3743,Ingeniería de Sistemas,6,29,5
3,Wednesday,T091,1,Salon 1,2,1,Sede Villa Campestre,607,Física II + Laboratorio,3,106009C,07:00:00,10:00:00,50,3,7,3,3753,Ingeniería de Alimentos,8,17,1
5,Friday,T081,4,Salon 4,2,1,Sede Villa Campestre,321,Taller Construcción de edificaciones  I,2,502013C,07:00:00,11:00:00,50,4,5,4,3554,Construccion,10,33,1
6,Saturday,T070,9,salon 2,3,1,Sede Principe,923,COMPRENSIÓN Y PRODUCCIÓN DE TEXTOS ACADÉMICOS GENERALES,2,204133C,07:00:00,10:00:00,54,3,2,1,3743,Ingeniería de Sistemas,10,41,1
4,Thursday,T015,1,Salon 1,2,1,Sede Villa Campestre,1076,"IMPUESTO A LA RENTA Y COMPLEMENTARIOS, IMPUESTO AL PATRIMONIO",6,802047C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,7,31,7
6,Saturday,T235,15,Sala de Sistemas 4,3,1,Sede Principe,836,Desarrollo de Aplicaciones para Dispositivos Móviles,6,750026C,14:00:00,17:00:00,50,3,14,8,2724,Tecnología en Desarrollo de Software,10,45,5
5,Friday,T034,10,Sala de Sistemas 3,3,1,Sede Principe,177,Taller Habilidades y herramientas informáticas para la gestión ,1,801044C,10:00:00,13:00:00,50,3,19,2,3845,Administracion de empresas,9,34,2
6,Saturday,T051,12,salon 5,3,1,Sede Principe,1151,Metodología de la Investigación,7,802052C,15:00:00,18:00:00,50,3,26,6,3841,Contaduría Publica,8,46,6
5,Friday,T131,12,salon 5,3,1,Sede Principe,616,QuÍmica general + Laboratorio,1,116017C,16:00:00,18:00:00,50,2,7,3,3753,Ingeniería de Alimentos,9,38,6
3,Wednesday,T143,20,salon 13,3,1,Sede Principe,867,Sistemas integrados de gestión,4,502025C,09:00:00,12:00:00,50,3,5,4,3554,Construccion,5,19,3
4,Thursday,T056,19,salon 12,3,1,Sede Principe,1146,proyecto de ingeniería II,9,745016C,14:00:00,17:00:00,50,3,7,3,3753,Ingeniería de Alimentos,8,29,5
2,Tuesday,T017,18,salon 11,3,1,Sede Principe,483,Fisica + Laboratorio,3,106012C,07:00:00,10:00:00,52,3,2,1,3743,Ingeniería de Sistemas,9,9,1
2,Tuesday,T036,13,salon 6,3,1,Sede Principe,1114,DISPOSITIVOS Y CIRCUITOS ELECTRÓNICOS,4,710027C,18:20:00,22:20:00,50,4,30,12,2725,Tecnologia en Electronica Industrial,10,16,8
2,Tuesday,T012,4,Salon 4,2,1,Sede Villa Campestre,210,Estrategia y Planeación,6,801173M,18:20:00,21:20:00,51,3,1,2,3845,Administracion de empresas,3,15,7
4,Thursday,T181,23,Sala De Sistemas 1	,3,1,Sede Principe,1063,Desarrollo de Aplicaciones para Dispositivos Móviles,7,750026C,16:00:00,19:00:00,51,3,2,1,3743,Ingeniería de Sistemas,7,30,6
4,Thursday,T140,19,salon 12,3,1,Sede Principe,260,Administración Social,5,207019M,08:00:00,12:00:00,50,4,6,5,3249,Trabajo social,5,25,1
3,Wednesday,T017,27,Laboratorio de Electronica,2,1,Sede Villa Campestre,119,Experimentación Fisica II,5,106071M,13:00:00,15:00:00,51,3,3,1,3743,Ingeniería de Sistemas,3,20,4
2,Tuesday,T110,1,Salon 1,2,1,Sede Villa Campestre,911,Epistemologia de las ciencias sociales,3,207102M,14:00:00,17:00:00,50,3,6,5,3249,Trabajo social,9,13,5
3,Wednesday,T105,11,salon 4,3,1,Sede Principe,82,Cálculo Multivariable,3,111022C,10:00:00,13:00:00,50,3,2,1,3743,Ingeniería de Sistemas,3,18,2
6,Saturday,T113,8,salon 1,3,1,Sede Principe,318,Física de la construcción,2,502005C,08:00:00,11:00:00,50,3,5,4,3554,Construccion,3,41,1
4,Thursday,T033,2,Salon 2,2,1,Sede Villa Campestre,997,Gestión del Conocimiento e Innovación,5,801114C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,6,31,7
2,Tuesday,T025,14,salon 7,3,1,Sede Principe,893,Termodinámica,6,780047C,15:00:00,18:00:00,50,3,7,3,3753,Ingeniería de Alimentos,9,14,6
4,Thursday,T233,8,salon 1,3,1,Sede Principe,947,Ciberseguridad,5,750024C,15:00:00,18:00:00,50,3,14,8,2724,Tecnología en Desarrollo de Software,9,30,6
5,Friday,T048,10,Sala de Sistemas 3,3,1,Sede Principe,66,Taller de Ingeniería I,1,701002C,15:00:00,18:00:00,51,3,2,1,3743,Ingeniería de Sistemas,5,38,6
5,Friday,T070,16,salon 9,3,1,Sede Principe,704,Lectura Crítica,4,204024C,15:00:00,18:00:00,51,3,19,2,3845,Administracion de empresas,10,38,6
4,Thursday,T005,16,salon 9,3,1,Sede Principe,878,Fundamentos de Interpretación y Compilación de LP,5,750017C,14:00:00,18:00:00,50,4,2,1,3743,Ingeniería de Sistemas,8,29,5
